actual_matches_fifo,admitted,attempt_depth,best_validation_gap,best_validation_gap_after,block,branch_development,classification,controller,eligible_count,family_differentiated,family_fallback_count,family_observations_min,family_q_span,family_scale_exceeds_gain_scale,full_vs_fifo_differs,full_vs_gain_differs,global_gain,global_improved,job_id,multi_branch,node_id,parent_gain,parent_id,parent_improved,same_history_FR_prompt_differs,same_history_FR_selection_differs,seed,step,success_depth,test_data_used,valid,weighted_gain_span
True,True,,0.03813407939633754,0.03677630108710028,12,False,competitive_local_improvement,relational_branch,3,False,0,4,0.23809523809523808,True,False,False,0.0013577783092372578,True,minimax-relational_branch-b12-s1,False,31,0.011733124937785396,21,True,False,False,1,28,3,False,True,0.003167471703218944
False,True,2,0.03677630108710028,0.036442492441910085,12,True,competitive_local_improvement,relational_branch,3,True,0,5,0.14285714285714285,True,True,False,0.0003338086451901978,True,minimax-relational_branch-b12-s1,True,32,0.009551238150420006,23,True,True,True,1,29,2,False,True,0.0018758703634075974
True,True,,0.036442492441910085,0.036442492441910085,12,False,competitive_local_improvement,relational_branch,3,False,0,5,0.19642857142857145,True,False,False,-0.0006231422276933643,False,minimax-relational_branch-b12-s1,False,33,0.008928095922726642,16,True,False,False,1,30,1,False,True,0.0015462405499796278
True,False,4,0.036442492441910085,0.036442492441910085,12,True,unproductive_repeat,relational_branch,3,True,0,4,0.125,True,False,False,-0.0008829748281865557,False,minimax-relational_branch-b12-s1,True,34,-0.0005491661829963579,31,False,False,False,1,31,,False,True,0.0007012572537646884
True,True,,0.06857209702880612,0.05432714093595423,11,False,competitive_local_improvement,relational_branch,0,False,0,,0.0,False,False,False,0.014244956092851896,True,minimax-relational_branch-b11-s0,False,3,0.014244956092851896,1,True,False,False,0,0,1,False,True,0.0
True,False,2,0.05432714093595423,0.05432714093595423,11,True,unproductive_repeat,relational_branch,1,False,1,1,0.0,False,False,False,-0.01252484970468963,False,minimax-relational_branch-b11-s0,False,4,-0.01252484970468963,3,False,False,False,0,1,,False,True,0.0
True,True,,0.05432714093595423,0.04940493087228441,11,False,competitive_local_improvement,relational_branch,1,False,0,2,0.0,False,False,False,0.004922210063669816,True,minimax-relational_branch-b11-s0,False,5,0.004922210063669816,3,True,False,False,0,2,2,False,True,0.0
False,False,3,0.04940493087228441,0.04940493087228441,11,True,unproductive_repeat,relational_branch,2,True,1,1,0.09999999999999998,True,True,True,-0.004197064299080885,False,minimax-relational_branch-b11-s0,True,6,-0.004197064299080885,5,False,True,True,0,3,,False,True,0.0005500669956890331
True,False,,0.04940493087228441,0.04940493087228441,11,False,competitive_novel_behavior_without_parent_gain,relational_branch,2,False,0,2,0.0,False,False,False,-0.021972418375959743,False,minimax-relational_branch-b11-s0,False,7,,,False,False,False,0,4,,False,True,0.00116534325364776
True,True,2,0.04940493087228441,0.04836883717558004,11,True,competitive_local_improvement,relational_branch,2,False,0,2,0.0,False,False,False,0.0010360936967043696,True,minimax-relational_branch-b11-s0,True,8,0.005958303760374185,3,True,False,False,0,5,2,False,True,0.00116534325364776
True,True,,0.04836883717558004,0.04836883717558004,11,False,competitive_local_improvement,relational_branch,2,False,0,2,0.09999999999999998,True,False,False,-0.001966132059140771,False,minimax-relational_branch-b11-s0,False,9,0.003992171701233414,3,True,False,False,0,6,2,False,True,0.0008742996821348194
False,False,3,0.04836883717558004,0.04836883717558004,11,True,unproductive_repeat,relational_branch,3,True,1,1,0.09999999999999998,True,True,False,-0.0011701853955212935,False,minimax-relational_branch-b11-s0,True,10,-0.0011701853955212935,8,False,True,True,0,7,,False,True,0.0008742996821348194
True,False,,0.04836883717558004,0.04836883717558004,11,False,unproductive_repeat,relational_branch,3,False,1,1,0.0,False,False,False,-0.001966132059140771,False,minimax-relational_branch-b11-s0,False,11,-0.001966132059140771,8,False,False,False,0,8,,False,True,0.0003827666673496266
True,False,3,0.04836883717558004,0.04836883717558004,11,True,unproductive_repeat,relational_branch,3,True,1,1,0.07142857142857145,True,False,True,-0.0037397256218818647,False,minimax-relational_branch-b11-s0,True,12,-0.002703631925177495,5,False,False,False,0,9,,False,True,0.0003827666673496266
True,True,,0.04836883717558004,0.04706321033038357,11,False,competitive_local_improvement,relational_branch,2,False,1,1,0.011904761904761862,True,False,False,0.0013056268451964725,True,minimax-relational_branch-b11-s0,False,13,0.0013056268451964725,8,True,False,False,0,10,3,False,True,0.0002532549552615804
False,False,4,0.04706321033038357,0.04706321033038357,11,True,unproductive_repeat,relational_branch,3,True,1,1,0.07142857142857145,True,True,True,0.0,False,minimax-relational_branch-b11-s0,True,14,0.0,13,False,True,True,0,11,,False,True,0.0006716362140092354
True,False,,0.04706321033038357,0.04706321033038357,11,False,unproductive_repeat,relational_branch,3,False,1,1,0.0,False,False,False,-0.0220586422553909,False,minimax-relational_branch-b11-s0,False,15,-0.014794711649820241,3,False,False,False,0,12,,False,True,0.0008348395696587945
True,True,3,0.04706321033038357,0.0469332990443421,11,True,competitive_local_improvement,relational_branch,3,True,1,1,0.028571428571428525,True,False,True,0.00012991128604147167,True,minimax-relational_branch-b11-s0,True,16,0.0014355381312379442,8,True,False,False,0,13,3,False,True,0.0008348395696587945
True,False,,0.0469332990443421,0.0469332990443421,11,False,competitive_novel_behavior_without_parent_gain,relational_branch,3,False,1,1,0.07142857142857145,True,False,False,-0.020785183105870242,False,minimax-relational_branch-b11-s0,False,17,-0.020785183105870242,16,False,False,False,0,14,,False,True,0.0008348395696587945
True,True,3,0.0469332990443421,0.0469332990443421,11,True,competitive_local_improvement,relational_branch,3,True,0,2,0.07142857142857145,True,False,False,-0.001850768380149373,False,minimax-relational_branch-b11-s0,True,18,0.0015509018102293423,9,True,False,False,0,15,3,False,True,0.0008348395696587945
True,True,,0.0469332990443421,0.0469332990443421,11,False,competitive_local_improvement,relational_branch,3,False,0,3,0.09999999999999998,True,False,False,-0.0018428059883556641,False,minimax-relational_branch-b11-s0,False,19,0.0055510359032564655,3,True,False,False,0,16,2,False,True,0.00014013692984469073
True,True,3,0.0469332990443421,0.04438022530416898,11,True,competitive_local_improvement,relational_branch,3,True,0,3,0.0444444444444444,True,False,True,0.00255307374017312,True,minimax-relational_branch-b11-s0,True,20,0.005954743930551835,9,True,False,False,0,17,3,False,True,0.0010000335232567808
True,False,,0.04438022530416898,0.04438022530416898,11,False,known_rule_reproduction,relational_branch,3,False,0,4,0.11111111111111105,True,False,False,0.0,False,minimax-relational_branch-b11-s0,False,21,0.023338256846043362,17,True,False,False,0,18,,False,True,0.0011009605300806233
False,False,4,0.04438022530416898,0.04438022530416898,11,True,unproductive_repeat,relational_branch,3,True,0,4,0.11111111111111105,True,True,False,-0.001375282545670438,False,minimax-relational_branch-b11-s0,True,22,-0.001375282545670438,20,False,True,True,0,19,,False,True,0.0011009605300806233
True,False,,0.04438022530416898,0.04438022530416898,11,False,known_rule_reproduction,relational_branch,3,False,0,5,0.015873015873015817,True,False,False,0.0,False,minimax-relational_branch-b11-s0,False,23,0.00255307374017312,16,True,False,False,0,20,,False,True,0.0010000335232567808
False,False,4,0.04438022530416898,0.04438022530416898,11,True,unproductive_repeat,relational_branch,3,True,0,5,0.015873015873015817,True,True,True,-0.017894441278422234,False,minimax-relational_branch-b11-s0,True,24,-0.017894441278422234,20,False,True,True,0,21,,False,True,0.0010000335232567808
True,False,,0.04438022530416898,0.04438022530416898,11,False,known_rule_reproduction,relational_branch,2,False,0,6,0.05555555555555558,True,False,False,0.0,False,minimax-relational_branch-b11-s0,False,25,0.00255307374017312,16,True,False,False,0,22,,False,True,0.0010000335232567808
False,True,3,0.04438022530416898,0.04438022530416898,11,True,competitive_local_improvement,relational_branch,2,True,0,7,0.11111111111111116,True,True,False,-0.0026989336520220064,False,minimax-relational_branch-b11-s0,True,26,0.0016969460765067779,19,True,True,True,0,23,3,False,True,0.0010000335232567808
True,False,,0.04438022530416898,0.04438022530416898,11,False,unproductive_repeat,relational_branch,3,False,0,7,0.15555555555555556,True,False,False,-0.0008235379508078067,False,minimax-relational_branch-b11-s0,False,27,,,False,False,False,0,24,,False,True,0.0003061540353497226
False,True,3,0.04438022530416898,0.03807633977004531,11,True,competitive_local_improvement,relational_branch,3,True,0,7,0.101010101010101,True,True,False,0.006303885534123664,True,minimax-relational_branch-b11-s0,True,28,0.010699765262652448,19,True,True,True,0,25,3,False,True,0.0003061540353497226
True,True,,0.03807633977004531,0.03807633977004531,11,False,competitive_local_improvement,relational_branch,3,False,0,7,0.13888888888888895,True,False,False,-0.003920997718919558,False,minimax-relational_branch-b11-s0,False,29,0.029380011759279283,7,True,False,False,0,26,1,False,True,0.0022872158631057765
False,False,4,0.03807633977004531,0.03807633977004531,11,True,unproductive_repeat,relational_branch,3,True,0,7,0.13888888888888895,True,True,True,-0.00853788794580157,False,minimax-relational_branch-b11-s0,True,30,-0.00853788794580157,28,False,True,True,0,27,,False,True,0.006920766420693126
True,False,,0.03807633977004531,0.03807633977004531,11,False,unproductive_repeat,relational_branch,3,False,0,7,0.09401709401709402,True,False,False,-0.017477308296849736,False,minimax-relational_branch-b11-s0,False,31,-0.017477308296849736,28,False,False,False,0,28,,False,True,0.006920766420693126
False,False,4,0.03807633977004531,0.03807633977004531,11,True,known_rule_reproduction,relational_branch,3,True,0,7,0.09401709401709402,True,True,True,0.0,False,minimax-relational_branch-b11-s0,True,32,0.0,28,False,True,True,0,29,,False,True,0.006920766420693126
True,True,,0.03807633977004531,0.03770848007237039,11,False,competitive_local_improvement,relational_branch,2,False,0,7,0.05555555555555558,True,False,False,0.00036785969767492294,True,minimax-relational_branch-b11-s0,False,33,0.02456618651022082,24,True,False,False,0,30,1,False,True,0.006920766420693126
False,False,2,0.03770848007237039,0.03770848007237039,11,True,known_rule_reproduction,relational_branch,3,True,0,7,0.05555555555555558,True,True,True,0.0,False,minimax-relational_branch-b11-s0,True,34,0.0,33,False,True,True,0,31,,False,True,0.006920766420693126
True,False,,0.07654095967760978,0.07654095967760978,13,False,unproductive_repeat,niche_fixed_dev,0,False,0,,0.0,False,False,False,-0.011575737144498888,False,minimax-niche_fixed_dev-b13-s1,False,3,-0.011575737144498888,1,False,False,False,1,0,,False,True,0.0
True,False,,0.07654095967760978,0.07654095967760978,13,False,competitive_novel_behavior_without_parent_gain,niche_fixed_dev,0,False,0,,0.0,False,False,False,-0.033166606492437065,False,minimax-niche_fixed_dev-b13-s1,False,4,-0.033166606492437065,1,False,False,False,1,1,,False,True,0.0
True,True,,0.07654095967760978,0.07150314507983888,13,False,competitive_local_improvement,niche_fixed_dev,0,False,0,,0.0,False,False,False,0.005037814597770904,True,minimax-niche_fixed_dev-b13-s1,False,5,0.03820442109020797,4,True,False,False,1,2,1,False,True,0.0
True,False,2,0.07150314507983888,0.07150314507983888,13,True,competitive_novel_behavior_without_parent_gain,niche_fixed_dev,1,False,1,1,0.0,False,False,False,-0.005536666994692449,False,minimax-niche_fixed_dev-b13-s1,False,6,-0.005536666994692449,5,False,False,False,1,3,,False,True,0.0
True,False,,0.07150314507983888,0.07150314507983888,13,False,unproductive_repeat,niche_fixed_dev,1,False,0,2,0.0,False,False,False,-0.008412159996222038,False,minimax-niche_fixed_dev-b13-s1,False,7,,,False,False,False,1,4,,False,True,0.0
True,True,2,0.07150314507983888,0.06788763504485353,13,True,competitive_local_improvement,niche_fixed_dev,1,False,0,2,0.0,False,False,False,0.0036155100349853503,True,minimax-niche_fixed_dev-b13-s1,False,8,0.0036155100349853503,5,True,False,False,1,5,2,False,True,0.0
True,True,,0.06788763504485353,0.06788763504485353,13,False,competitive_local_improvement,niche_fixed_dev,1,False,0,3,0.0,False,False,False,-0.010377949210174056,False,minimax-niche_fixed_dev-b13-s1,False,9,0.009851112567081086,3,True,False,False,1,6,1,False,True,0.0
True,False,3,0.06788763504485353,0.06788763504485353,13,True,competitive_novel_behavior_without_parent_gain,niche_fixed_dev,2,True,1,1,0.15555555555555556,True,False,True,-0.006884245088853519,False,minimax-niche_fixed_dev-b13-s1,True,10,-0.006884245088853519,8,False,False,False,1,7,,False,True,0.0015589006330239338
True,False,,0.06788763504485353,0.06788763504485353,13,False,unproductive_repeat,niche_fixed_dev,2,False,1,1,0.09999999999999998,True,False,False,-0.00832637326937194,False,minimax-niche_fixed_dev-b13-s1,False,11,-0.00832637326937194,8,False,False,False,1,8,,False,True,0.0020108393873971026
True,True,3,0.06788763504485353,0.05280491298477801,13,True,competitive_local_improvement,niche_fixed_dev,2,True,1,1,0.13636363636363635,True,False,True,0.015082722060075514,True,minimax-niche_fixed_dev-b13-s1,True,12,0.015082722060075514,8,True,False,False,1,9,3,False,True,0.0020108393873971026
True,True,,0.05280491298477801,0.05280491298477801,13,False,competitive_local_improvement,niche_fixed_dev,2,False,1,1,0.1547619047619047,True,False,False,-0.008390790053630574,False,minimax-niche_fixed_dev-b13-s1,False,13,0.01030744204143029,5,True,False,False,1,10,2,False,True,0.001307902373248607
True,True,2,0.05280491298477801,0.05280491298477801,13,True,competitive_local_improvement,niche_fixed_dev,3,True,1,1,0.16346153846153844,True,True,False,-0.004312296241614999,False,minimax-niche_fixed_dev-b13-s1,True,14,0.02114837502863457,9,True,True,True,1,11,2,False,True,0.001307902373248607
True,False,,0.05280491298477801,0.05280491298477801,13,False,invalid_program,niche_fixed_dev,3,False,0,2,0.125,True,False,False,,False,minimax-niche_fixed_dev-b13-s1,False,15,,12,False,False,False,1,12,,False,False,0.0027102332468010703
True,False,4,0.05280491298477801,0.05280491298477801,13,True,unproductive_repeat,niche_fixed_dev,3,True,0,2,0.125,True,True,False,-0.0003201971867664577,False,minimax-niche_fixed_dev-b13-s1,True,16,-0.0003201971867664577,12,False,True,True,1,13,,False,True,0.0027102332468010703
True,False,,0.05280491298477801,0.052181688970157986,13,False,competitive_local_improvement,niche_fixed_dev,3,False,0,2,0.19444444444444442,True,False,False,0.000623224014620026,True,minimax-niche_fixed_dev-b13-s1,False,17,0.000623224014620026,12,True,False,False,1,14,,False,True,0.0034017534996492035
True,False,4,0.052181688970157986,0.052181688970157986,13,True,known_rule_reproduction,niche_fixed_dev,3,True,0,3,0.24444444444444446,True,True,False,0.0,False,minimax-niche_fixed_dev-b13-s1,True,18,0.000623224014620026,12,True,True,True,1,15,,False,True,0.0034017534996492035
True,True,,0.052181688970157986,0.05052708069665003,13,False,competitive_local_improvement,niche_fixed_dev,2,False,0,3,0.30000000000000004,True,False,False,0.0016546082735079543,True,minimax-niche_fixed_dev-b13-s1,False,19,0.026512731377881293,6,True,False,False,1,16,1,False,True,0.0027102332468010703
True,True,3,0.05052708069665003,0.05052708069665003,13,True,competitive_local_improvement,niche_fixed_dev,3,True,0,3,0.4,True,True,True,-0.0006012068772769108,False,minimax-niche_fixed_dev-b13-s1,True,20,0.010067415464481644,13,True,True,True,1,17,3,False,True,0.004051322334112751
True,False,,0.05052708069665003,0.05052708069665003,13,False,unproductive_repeat,niche_fixed_dev,3,False,0,3,0.4,True,False,False,-0.00801400969500754,False,minimax-niche_fixed_dev-b13-s1,False,21,-0.006359401421499586,17,False,False,False,1,18,,False,True,0.004111328978349912
True,False,3,0.05052708069665003,0.05052708069665003,13,True,competitive_novel_behavior_without_parent_gain,niche_fixed_dev,3,True,0,3,0.4,True,False,True,-0.01307425389901215,False,minimax-niche_fixed_dev-b13-s1,True,22,-0.006484125369269171,14,False,False,False,1,19,,False,True,0.004111328978349912
True,False,,0.05052708069665003,0.05052708069665003,13,False,competitive_local_improvement,niche_fixed_dev,3,False,0,3,0.2666666666666666,True,False,False,-0.01708446214479009,False,minimax-niche_fixed_dev-b13-s1,False,23,0.0002760922034134028,8,True,False,False,1,20,,False,True,0.004111328978349912
True,False,3,0.05052708069665003,0.05052708069665003,13,True,unproductive_repeat,niche_fixed_dev,3,True,0,3,0.2666666666666666,True,False,True,-0.009353762990660777,False,minimax-niche_fixed_dev-b13-s1,True,24,-0.002763634460917798,14,False,False,False,1,21,,False,True,0.004111328978349912
True,False,,0.05052708069665003,0.05052708069665003,13,False,invalid_program,niche_fixed_dev,2,False,0,3,0.09999999999999998,True,False,False,,False,minimax-niche_fixed_dev-b13-s1,False,25,,17,False,False,False,1,22,,False,False,0.004111328978349912
True,False,2,0.05052708069665003,0.05052708069665003,13,True,unproductive_repeat,niche_fixed_dev,2,True,0,3,0.09999999999999998,True,True,True,0.0,False,minimax-niche_fixed_dev-b13-s1,True,26,0.0,19,False,True,True,1,23,,False,True,0.004111328978349912
True,False,,0.05052708069665003,0.05052708069665003,13,False,unproductive_repeat,niche_fixed_dev,2,False,0,4,0.16666666666666669,True,False,False,-0.025811426076997657,False,minimax-niche_fixed_dev-b13-s1,False,27,,,False,False,False,1,24,,False,True,0.0007972375561147507
True,False,2,0.05052708069665003,0.05052708069665003,13,True,unproductive_repeat,niche_fixed_dev,2,True,0,5,0.2142857142857143,True,True,True,-0.001226608833580313,False,minimax-niche_fixed_dev-b13-s1,True,28,-0.001226608833580313,19,False,True,True,1,25,,False,True,0.0007972375561147507
True,False,,0.05052708069665003,0.05052708069665003,13,False,unproductive_repeat,niche_fixed_dev,1,False,0,10,0.0,False,False,False,-0.004167987821198281,False,minimax-niche_fixed_dev-b13-s1,False,29,-0.004167987821198281,19,False,False,False,1,26,,False,True,0.0
True,True,4,0.05052708069665003,0.04762037047314071,13,True,competitive_local_improvement,niche_fixed_dev,1,False,0,11,0.0,False,False,False,0.002906710223509322,True,minimax-niche_fixed_dev-b13-s1,False,30,0.003507917100786233,20,True,False,False,1,27,4,False,True,0.0
True,True,,0.04762037047314071,0.04733357674358051,13,False,competitive_local_improvement,niche_fixed_dev,2,False,0,12,0.0,False,False,False,0.00028679372956019744,True,minimax-niche_fixed_dev-b13-s1,False,31,0.00028679372956019744,30,True,False,False,1,28,5,False,True,0.0003814476578636473
True,True,4,0.04733357674358051,0.04510031337034521,13,True,competitive_local_improvement,niche_fixed_dev,3,False,0,4,0.0,False,False,False,0.002233263373235303,True,minimax-niche_fixed_dev-b13-s1,True,32,0.006027974203581733,20,True,False,False,1,29,4,False,True,0.0011867285006701561
True,True,,0.04510031337034521,0.04510031337034521,13,False,competitive_local_improvement,niche_fixed_dev,3,False,0,4,0.033333333333333326,True,False,False,-0.0012691684777532894,False,minimax-niche_fixed_dev-b13-s1,False,33,0.028402398285608546,10,True,False,False,1,30,1,False,True,0.001435295118505384
True,False,5,0.04510031337034521,0.04510031337034521,13,True,unproductive_repeat,niche_fixed_dev,3,True,0,7,0.022222222222222254,True,True,False,-0.0056299207228167406,False,minimax-niche_fixed_dev-b13-s1,True,34,-0.00310986362002124,30,False,True,True,1,31,,False,True,0.006223620296205578
True,True,,0.06675705834313762,0.05932455149097128,12,False,competitive_local_improvement,niche_fixed_dev,0,False,0,,0.0,False,False,False,0.007432506852166343,True,minimax-niche_fixed_dev-b12-s0,False,3,0.030317444816712877,2,True,False,False,0,0,1,False,True,0.0
True,False,2,0.05932455149097128,0.05932455149097128,12,True,unproductive_repeat,niche_fixed_dev,1,False,1,1,0.0,False,False,False,-0.008553105202245892,False,minimax-niche_fixed_dev-b12-s0,False,4,-0.008553105202245892,3,False,False,False,0,1,,False,True,0.0
True,True,,0.05932455149097128,0.05516509826650137,12,False,competitive_local_improvement,niche_fixed_dev,1,False,0,2,0.0,False,False,False,0.004159453224469908,True,minimax-niche_fixed_dev-b12-s0,False,5,0.011591960076636251,1,True,False,False,0,2,1,False,True,0.0
True,True,2,0.05516509826650137,0.05516509826650137,12,True,competitive_local_improvement,niche_fixed_dev,2,True,1,1,0.09999999999999998,True,True,True,-0.0011448920367841398,False,minimax-niche_fixed_dev-b12-s0,True,6,0.0030145611876857686,3,True,True,True,0,3,2,False,True,0.0008916905829300468
True,False,,0.05516509826650137,0.05516509826650137,12,False,competitive_novel_behavior_without_parent_gain,niche_fixed_dev,2,False,1,1,0.06666666666666665,True,False,False,-0.023435943198751016,False,minimax-niche_fixed_dev-b12-s0,False,7,,,False,False,False,0,4,,False,True,0.0021443497222376207
True,False,2,0.05516509826650137,0.05516509826650137,12,True,unproductive_repeat,niche_fixed_dev,2,True,1,1,0.02857142857142858,True,True,True,-0.015242137219956084,False,minimax-niche_fixed_dev-b12-s0,True,8,-0.015242137219956084,5,False,True,True,0,5,,False,True,0.0021443497222376207
True,False,,0.05516509826650137,0.05516509826650137,12,False,unproductive_repeat,niche_fixed_dev,2,False,0,2,0.09999999999999998,True,False,False,-0.026127085663657568,False,minimax-niche_fixed_dev-b12-s0,False,9,-0.0026911424649065513,7,False,False,False,0,6,,False,True,0.0006953547126580892
True,True,2,0.05516509826650137,0.053782396258994045,12,True,competitive_local_improvement,niche_fixed_dev,2,True,0,2,0.09999999999999998,True,True,True,0.0013827020075073276,True,minimax-niche_fixed_dev-b12-s0,True,10,0.0013827020075073276,5,True,True,True,0,7,2,False,True,0.0006953547126580892
True,True,,0.053782396258994045,0.053782396258994045,12,False,competitive_local_improvement,niche_fixed_dev,2,False,0,3,0.0,False,False,False,-0.006136945281783768,False,minimax-niche_fixed_dev-b12-s0,False,11,0.021372842389381128,9,True,False,False,0,8,1,False,True,0.00040796479504461025
True,False,3,0.053782396258994045,0.053782396258994045,12,True,unproductive_repeat,niche_fixed_dev,3,True,0,3,0.06666666666666665,True,True,False,-0.0024453668194285433,False,minimax-niche_fixed_dev-b12-s0,True,12,8.222722486292411e-05,6,False,True,True,0,9,,False,True,0.00499753509546845
True,False,,0.053782396258994045,0.053782396258994045,12,False,unproductive_repeat,niche_fixed_dev,3,False,0,3,0.02857142857142858,True,False,False,-0.020651270156076332,False,minimax-niche_fixed_dev-b12-s0,False,13,-0.014514324874292564,11,False,False,False,0,10,,False,True,0.00499753509546845
True,False,3,0.053782396258994045,0.053782396258994045,12,True,unproductive_repeat,niche_fixed_dev,3,True,0,4,0.0714285714285714,True,True,False,-0.024556200010899046,False,minimax-niche_fixed_dev-b12-s0,True,14,-0.02202860596660758,6,False,True,True,0,11,,False,True,0.00499753509546845
True,False,,0.053782396258994045,0.053782396258994045,12,False,unproductive_repeat,niche_fixed_dev,2,False,0,4,0.0,False,False,False,-0.0031645533530658965,False,minimax-niche_fixed_dev-b12-s0,False,15,-0.0031645533530658965,10,False,False,False,0,12,,False,True,0.00499753509546845
True,False,3,0.053782396258994045,0.053782396258994045,12,True,known_rule_reproduction,niche_fixed_dev,2,False,0,4,0.0,False,True,False,0.0,False,minimax-niche_fixed_dev-b12-s0,True,16,0.0,10,False,True,True,0,13,,False,True,0.00499753509546845
True,True,,0.053782396258994045,0.05047116243025134,12,False,competitive_local_improvement,niche_fixed_dev,2,False,0,5,0.07142857142857145,True,False,False,0.003311233828742703,True,minimax-niche_fixed_dev-b12-s0,False,17,0.0308210214999076,9,True,False,False,0,14,1,False,True,0.005170372846406866
True,True,3,0.05047116243025134,0.05047116243025134,12,True,competitive_local_improvement,niche_fixed_dev,3,True,0,2,0.07142857142857145,True,True,False,-0.0013020107589188576,False,minimax-niche_fixed_dev-b12-s0,True,18,0.0020092230698238456,10,True,True,True,0,15,3,False,True,0.007532417624038484
True,False,,0.05047116243025134,0.049534500242688316,12,False,competitive_local_improvement,niche_fixed_dev,3,False,0,2,0.0,False,False,False,0.0009366621875630254,True,minimax-niche_fixed_dev-b12-s0,False,19,0.0009366621875630254,17,True,False,False,0,16,,False,True,0.007202949607520938
True,True,2,0.049534500242688316,0.04660226441250605,12,True,competitive_local_improvement,niche_fixed_dev,3,True,0,2,0.05555555555555558,True,False,True,0.0029322358301822685,True,minimax-niche_fixed_dev-b12-s0,True,20,0.013317077128271765,11,True,False,False,0,17,2,False,True,0.007202949607520938
True,False,,0.04660226441250605,0.04660226441250605,12,False,unproductive_repeat,niche_fixed_dev,3,False,0,2,0.09999999999999998,True,False,False,-0.0020796805587031467,False,minimax-niche_fixed_dev-b12-s0,False,21,-0.0020796805587031467,20,False,False,False,0,18,,False,True,0.005033650076304259
True,False,2,0.04660226441250605,0.04660226441250605,12,True,known_rule_reproduction,niche_fixed_dev,3,True,0,2,0.09999999999999998,True,True,True,0.0,False,minimax-niche_fixed_dev-b12-s0,True,22,0.013317077128271765,11,True,True,True,0,19,,False,True,0.005033650076304259
True,False,,0.04660226441250605,0.04660226441250605,12,False,known_rule_reproduction,niche_fixed_dev,2,False,0,2,0.045454545454545414,True,False,False,0.0,False,minimax-niche_fixed_dev-b12-s0,False,23,0.012722287078465233,3,True,False,False,0,20,,False,True,0.004375986092908958
True,True,2,0.04660226441250605,0.04660226441250605,12,True,competitive_local_improvement,niche_fixed_dev,2,True,0,2,0.045454545454545414,True,True,True,-0.003405760879461317,False,minimax-niche_fixed_dev-b12-s0,True,24,0.0004631371382839769,17,True,True,True,0,21,2,False,True,0.004375986092908958
True,True,,0.04660226441250605,0.04660226441250605,12,False,competitive_local_improvement,niche_fixed_dev,3,False,0,3,0.054545454545454564,True,False,False,-0.014489560225502754,False,minimax-niche_fixed_dev-b12-s0,False,25,0.017509216827243587,7,True,False,False,0,22,1,False,True,0.0037368434029174556
True,False,2,0.04660226441250605,0.04660226441250605,12,True,competitive_novel_behavior_without_parent_gain,niche_fixed_dev,3,True,0,4,0.12121212121212122,True,True,False,-0.011651950098767343,False,minimax-niche_fixed_dev-b12-s0,True,26,-0.007783052081022049,17,False,True,True,0,23,,False,True,0.0010480349247429556
True,False,,0.04660226441250605,0.04660226441250605,12,False,low_quality_repeat,niche_fixed_dev,2,False,0,5,0.025974025974025983,True,False,False,-0.04175594191688739,False,minimax-niche_fixed_dev-b12-s0,False,27,,,False,False,False,0,24,,False,True,0.0010480349247429556
True,False,3,0.04660226441250605,0.04660226441250605,12,True,invalid_program,niche_fixed_dev,2,True,0,5,0.0714285714285714,True,True,False,,False,minimax-niche_fixed_dev-b12-s0,True,28,,20,False,True,True,0,25,,False,False,0.0010480349247429556
True,True,,0.04660226441250605,0.04660226441250605,12,False,competitive_local_improvement,niche_fixed_dev,2,False,0,5,0.10989010989010983,True,False,False,-0.00859098307511455,False,minimax-niche_fixed_dev-b12-s0,False,29,0.004726094053157215,11,True,False,False,0,26,2,False,True,0.002712669565776926
True,False,3,0.04660226441250605,0.04660226441250605,12,True,low_quality_repeat,niche_fixed_dev,3,True,0,5,0.10989010989010983,True,True,False,-0.051487188614638885,False,minimax-niche_fixed_dev-b12-s0,True,30,-0.051487188614638885,20,False,True,True,0,27,,False,True,0.003195780693521593
True,False,,0.04660226441250605,0.04660226441250605,12,False,competitive_novel_behavior_without_parent_gain,niche_fixed_dev,2,False,0,5,0.0714285714285714,True,False,False,-0.014267811158230267,False,minimax-niche_fixed_dev-b12-s0,False,31,-0.0056768280831157175,29,False,False,False,0,28,,False,True,0.003195780693521593
True,True,2,0.04660226441250605,0.04660226441250605,12,True,competitive_local_improvement,niche_fixed_dev,2,True,0,5,0.0714285714285714,True,False,False,-0.012987393101996342,False,minimax-niche_fixed_dev-b12-s0,True,32,0.0015021671235064121,25,True,False,False,0,29,2,False,True,0.003195780693521593
True,False,,0.04660226441250605,0.04660226441250605,12,False,unproductive_repeat,niche_fixed_dev,3,False,0,6,0.125,True,False,False,-0.022761390004930035,False,minimax-niche_fixed_dev-b12-s0,False,33,-0.008493578846699767,31,False,False,False,0,30,,False,True,0.0018131103225288454
True,False,2,0.04660226441250605,0.04660226441250605,12,True,low_quality_repeat,niche_fixed_dev,3,True,0,7,0.05555555555555558,True,False,False,-0.066762148905785,False,minimax-niche_fixed_dev-b12-s0,True,34,-0.05227258868028224,25,False,False,False,0,31,,False,True,0.0018131103225288454
True,True,,0.06857209702880612,0.0606189853742002,11,False,competitive_local_improvement,relational_branch,0,False,0,,0.0,False,False,False,0.007953111654605924,True,minimax-relational_branch-b11-s1,False,3,0.027767142192133207,2,True,False,False,1,0,1,False,True,0.0
