job_id,provider,model,task,method,block,regime,steps,token_budget,status,result_present,source_fingerprint,benchmark_version,request_errors,usage_complete,reservation_violations,budget_stop_stage,selector_status,validation_selected_test_loss,validation_selected_test_valid,common_gate_test_behavior_modes,common_gate_test_eligible_size,valid_fraction,tokens_used,token_budget_valid,learned_selector_test_loss,selector_gain_vs_single,selector_seconds_per_instance,oracle_gain_upper_bound,parent_improvements,neighborhood_improvements,productive_collisions,unproductive_collisions,restarts,generated,valid_generated,input_tokens,output_tokens,model_calls,partial_attempts,elapsed_seconds
qwen-binpack-relational_qp_rr-b3-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_qp_rr,3,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.11780149380826194,True,3,3,1.0,28208,,,,,,0,0,0,7,6,8,8,26683,1525,16,0,47.40894220001064
minimax-binpack-relational_qp-b1-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_qp,1,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.11352826487106794,True,4,4,1.0,21382,True,,,,,0,0,0,4,5,6,6,19458,1924,12,0,28.439732900005765
minimax-tsp-relational_rr-b3-slots8,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_rr,3,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.049861715493903246,True,5,5,1.0,26738,,0.042503362426823496,0.0073583530670797495,0.0017954083321253872,0.02226313606599692,1,0,0,1,5,8,8,24849,1889,16,0,38.29690770001616
minimax-tsp-relational_qp-b0-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_qp,0,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.07798923407672351,True,1,1,1.0,21729,True,0.07798923407672352,0.0,0.0022906111132922685,0.0,0,0,0,2,6,6,6,19762,1967,12,0,28.69814240001142
qwen-tsp-relational_qp_rr-b2-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_qp_rr,2,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05206376641266345,True,5,5,1.0,22202,True,0.043095619578916146,0.008968146833747304,0.002269327776351323,0.028506767417598576,0,0,0,1,5,7,7,20739,1463,14,0,53.14919769996777
minimax-binpack-relational-b3-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational,3,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.11780149380826194,True,2,2,1.0,18840,True,,,,,0,0,0,5,5,5,5,17019,1821,10,0,29.275067399954423
qwen-binpack-relational_qp-b0-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_qp,0,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10892689570996252,True,2,2,1.0,28434,,,,,,1,0,1,7,6,8,8,26844,1590,16,0,51.848201200016774
minimax-binpack-niche-b3-slots8,minimax-cn-coding-plan,MiniMax-M3,binpack,niche,3,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.11780149380826194,True,5,5,0.875,27175,,,,,,2,0,1,2,1,8,7,23151,4024,16,0,51.36845060007181
qwen-binpack-relational_qp-b4-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_qp,4,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10828340769890829,True,2,2,0.8333333333333334,20269,True,,,,,0,0,0,5,6,6,5,19117,1152,12,0,34.18933399999514
qwen-binpack-niche-b2-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,niche,2,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10182804463758785,True,3,3,1.0,16071,,,,,,1,0,1,6,1,8,8,14795,1276,16,0,36.37392180005554
minimax-tsp-relational_rr-b3-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_rr,3,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.07987316151928911,True,3,3,1.0,22266,True,0.06691741029603539,0.012955751223253736,0.0022218805550235426,0.039476732436664476,1,0,0,1,4,6,6,20116,2150,12,0,45.643561300006695
qwen-tsp-relational_qp-b0-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_qp,0,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05844785886118298,True,3,3,1.0,20374,True,0.05844785886118298,0.0,0.001887702777619577,0.01725707833053456,0,2,1,2,6,6,6,19169,1205,12,0,35.19885389995761
minimax-binpack-relational_qp_rr-b4-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_qp_rr,4,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10828340769890829,True,3,3,0.8333333333333334,20459,True,,,,,0,0,0,2,5,6,5,18298,2161,12,0,30.83164789993316
qwen-tsp-relational_qp_rr-b0-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_qp_rr,0,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.07798923407672351,True,2,2,1.0,21951,True,0.08889255346644391,-0.01090331938972039,0.0033019111110156197,0.029773632625287053,0,1,1,3,6,6,6,20586,1365,12,0,42.08181300002616
qwen-binpack-niche-b1-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,binpack,niche,1,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.11352826487106794,True,3,3,1.0,22594,True,,,,,5,0,5,5,2,11,11,20631,1963,22,0,56.98728779994417
minimax-binpack-relational_qp_rr-b2-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_qp_rr,2,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10182804463758785,True,2,2,0.6,18838,True,,,,,0,0,0,3,5,5,3,17063,1775,10,0,35.47154999990016
minimax-tsp-relational_rr-b1-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_rr,1,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05888835255435846,True,3,3,0.8333333333333334,21175,True,0.070088786635519,-0.011200434081160546,0.0024899444445812455,0.028572705260572116,0,0,0,2,4,6,5,19145,2030,12,0,31.743449999950826
qwen-tsp-relational_qp_rr-b2-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_qp_rr,2,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.05206376641266345,True,2,2,1.0,26582,,0.0565781759785986,-0.00451440956593515,0.0019145611117386983,0.011401953540047083,0,0,0,2,7,8,8,24889,1693,16,0,51.428305600071326
minimax-tsp-relational_qp-b1-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_qp,1,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.06817287696465951,True,5,5,1.0,19524,True,0.06992706357065173,-0.0017541866059922057,0.002301600001778247,0.031157460207224888,1,2,2,0,3,5,5,17464,2060,10,0,31.82846009999048
minimax-binpack-relational-b2-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational,2,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10182804463758785,True,3,3,1.0,18309,True,,,,,0,0,0,4,5,5,5,16390,1919,10,0,28.830694500007667
minimax-binpack-niche-b1-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,niche,1,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.11352826487106794,True,3,3,0.875,23832,True,,,,,2,0,2,3,1,8,7,20248,3584,16,0,37.68344109994359
minimax-binpack-relational_rr-b2-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_rr,2,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10182804463758785,True,4,4,1.0,21868,True,,,,,0,1,0,4,6,6,6,19697,2171,12,0,29.567256600013934
minimax-binpack-relational_qp-b4-slots8,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_qp,4,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10828340769890829,True,4,4,1.0,30877,,,,,,1,0,1,5,6,8,8,28424,2453,16,0,42.08739320002496
minimax-tsp-relational-b4-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,relational,4,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05186854709736476,True,1,1,1.0,20530,True,0.05186854709736476,0.0,0.0019847722206678656,0.0,0,0,0,0,5,5,5,18208,2322,10,0,30.69389009999577
minimax-binpack-relational_rr-b0-slots8,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_rr,0,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10892689570996252,True,3,3,0.75,30701,,,,,,1,0,1,4,6,8,6,27700,3001,16,0,46.66828390001319
minimax-tsp-niche-b0-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,niche,0,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05240714875845718,True,7,7,1.0,22663,True,0.0687241520115735,-0.016317003253116323,0.0018295222220735417,0.02020831747086562,4,1,1,1,1,8,8,20115,2548,16,0,43.31784300005529
minimax-binpack-relational_qp_rr-b1-slots8,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_qp_rr,1,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.11352826487106794,True,3,3,1.0,31340,,,,,,0,0,0,5,7,8,8,28342,2998,16,0,40.59549149998929
minimax-binpack-relational_qp_rr-b1-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_qp_rr,1,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.11352826487106794,True,2,2,1.0,18123,True,,,,,0,0,0,3,5,5,5,16131,1992,10,0,24.792329300078563
minimax-tsp-relational-b0-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,relational,0,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.07798923407672351,True,3,3,1.0,20988,True,0.06998968911764172,0.007999544959081797,0.0018095944445425023,0.029402851350264825,0,0,0,2,6,6,6,18856,2132,12,0,30.33556820009835
qwen-binpack-relational_rr-b1-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_rr,1,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,1,False,0,,not_applicable_online_task,0.11352826487106794,True,2,2,0.75,,,,,,,0,0,0,6,7,8,6,25849,1525,15,0,161.51070680003613
qwen-binpack-relational_qp_rr-b2-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_qp_rr,2,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10182804463758785,True,2,2,0.75,28044,,,,,,0,0,0,6,7,8,6,26377,1667,16,0,44.82588240003679
qwen-tsp-relational_rr-b1-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_rr,1,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05316243736720468,True,8,8,1.0,22510,True,0.056675690081855544,-0.0035132527146508608,0.002706033336128005,0.03055638068127996,3,1,1,0,4,7,7,20957,1553,14,0,40.77947910001967
minimax-binpack-relational_rr-b3-slots8,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_rr,3,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.11780149380826194,True,3,3,0.875,30632,,,,,,1,0,1,5,7,8,7,27750,2882,16,0,39.584410000010394
qwen-tsp-relational_qp_rr-b4-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_qp_rr,4,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.037958237968322796,True,4,4,1.0,27523,,0.037315177288595264,0.0006430606797275321,0.002581927776595371,0.027095567777227235,1,0,0,1,5,8,8,25868,1655,16,0,43.50141609995626
qwen-tsp-relational_rr-b4-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_rr,4,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.05186854709736476,True,2,2,1.0,26724,,0.04454089776472837,0.007327649332636396,0.0028258249997937432,0.028011657514153666,0,1,1,0,7,8,8,25064,1660,16,0,43.3832597999135
minimax-tsp-relational-b3-slots8,minimax-cn-coding-plan,MiniMax-M3,tsp,relational,3,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.07539966942268499,True,4,4,1.0,30314,,0.06895029416463706,0.0064493752580479236,0.0024550722219929513,0.042765864667125474,1,0,0,0,5,8,8,27367,2947,16,0,38.943570800009184
qwen-binpack-relational-b3-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational,3,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.11780149380826194,True,2,2,1.0,28042,,,,,,1,0,1,7,7,8,8,26537,1505,16,0,39.349981100065634
minimax-binpack-relational-b4-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational,4,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10828340769890829,True,2,2,0.8,18393,True,,,,,0,0,0,3,5,5,4,16090,2303,10,0,26.878004399943165
qwen-tsp-relational_rr-b2-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_rr,2,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.05206376641266345,True,2,2,1.0,25470,,0.048121828983359316,0.003941937429304133,0.002709158334053225,0.016185938117785244,0,0,0,0,7,8,8,23816,1654,16,0,44.50376280001365
minimax-binpack-niche-b4-slots8,minimax-cn-coding-plan,MiniMax-M3,binpack,niche,4,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10828340769890829,True,7,7,1.0,24763,,,,,,1,1,0,1,1,8,8,21378,3385,16,0,40.455876099993475
qwen-tsp-niche-b3-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,niche,3,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.06943237431840063,True,7,7,1.0,19263,,0.0905517634869778,-0.021119389168577155,0.00291221111223826,0.03604696347853895,5,0,0,1,1,8,8,17555,1708,16,0,45.38397550000809
qwen-tsp-relational_qp_rr-b1-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_qp_rr,1,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.07005354638393319,True,4,4,1.0,21890,True,0.07785798519821727,-0.007804438814284068,0.002518605557270348,0.03913532258133455,1,2,2,1,4,6,6,20628,1262,12,0,34.06120739993639
minimax-tsp-niche-b0-slots8,minimax-cn-coding-plan,MiniMax-M3,tsp,niche,0,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.0753478855068519,True,3,3,1.0,23593,,0.07428265835133005,0.0010652271555218473,0.00332374444244326,0.01950776791614496,1,3,3,4,1,8,8,20677,2916,16,0,50.75738389999606
qwen-tsp-relational-b1-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational,1,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.047128511241972065,True,5,6,1.0,29813,,0.0451157394978822,0.0020127717440898626,0.0024046638896430116,0.024463550463853213,1,2,2,2,5,8,8,28136,1677,16,0,46.25751919997856
minimax-tsp-relational_rr-b2-slots8,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_rr,2,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.05206376641266345,True,1,1,1.0,33244,,0.05206376641266345,0.0,0.0037068694461292275,0.0,0,0,0,0,7,8,8,29862,3382,16,0,52.77646279998589
qwen-binpack-niche-b4-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,niche,4,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10828340769890829,True,2,2,1.0,16028,,,,,,3,0,3,5,1,8,8,14717,1311,16,0,36.81383410003036
minimax-tsp-niche-b3-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,niche,3,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.06278023053274404,True,2,2,0.875,21494,True,0.05978424695933119,0.0029959835734128457,0.0022923277768616876,0.02617287872668974,1,0,0,0,1,8,7,18899,2595,16,0,38.12704230006784
minimax-binpack-relational_qp-b1-slots8,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_qp,1,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.11352826487106794,True,3,3,0.75,31452,,,,,,0,0,0,5,7,8,6,27904,3548,16,0,45.416515700053424
minimax-tsp-relational_qp-b4-slots8,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_qp,4,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.05186854709736476,True,1,1,0.875,29518,,0.05186854709736476,0.0,0.0020663638877320206,0.0,0,0,0,0,7,8,7,26452,3066,16,0,48.06723089993466
qwen-binpack-relational_rr-b4-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_rr,4,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10828340769890829,True,2,2,1.0,27422,,,,,,1,0,1,7,7,8,8,26153,1269,16,0,37.800479499972425
minimax-binpack-relational_qp_rr-b2-slots8,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_qp_rr,2,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10182804463758785,True,2,2,0.875,33570,,,,,,0,0,0,6,6,8,7,29666,3904,16,0,63.22317219991237
qwen-tsp-niche-b2-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,niche,2,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05206376641266345,True,4,4,1.0,25317,True,0.035829466068654524,0.016234300344008926,0.002490755555401039,0.030045450988989274,0,0,0,3,2,10,10,22997,2320,20,0,61.18540010007564
minimax-binpack-relational_qp-b2-slots8,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_qp,2,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10182804463758785,True,4,4,1.0,31708,,,,,,0,0,0,5,6,8,8,28276,3432,16,0,57.04691839998122
minimax-binpack-relational-b2-slots8,minimax-cn-coding-plan,MiniMax-M3,binpack,relational,2,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10182804463758785,True,2,2,0.875,32091,,,,,,0,0,0,5,7,8,7,28904,3187,16,0,52.31951499998104
qwen-tsp-relational_rr-b3-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_rr,3,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.054542533625406876,True,3,3,1.0,27316,,0.054542533625406876,0.0,0.0028297583339735866,0.018120201472732765,1,1,0,2,5,8,8,25477,1839,16,0,54.790456200018525
minimax-binpack-niche-b2-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,niche,2,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10182804463758785,True,2,2,1.0,21738,True,,,,,2,0,2,5,1,8,8,18878,2860,16,0,54.930520099936984
minimax-tsp-relational_qp_rr-b4-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_qp_rr,4,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05186854709736476,True,1,1,1.0,19960,True,0.05186854709736476,0.0,0.0027199111128639844,0.0,0,0,0,0,5,5,5,17847,2113,10,0,37.43126950005535
