provider,model,task,regime,contrast,metric,direction,n_paired,mean_difference,bootstrap_95_low,bootstrap_95_high,block_differences
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_minus_niche,common_gate_test_eligible_size,higher,5,-2.0,-3.2,-0.8,"{""0"": 0.0, ""1"": -1.0, ""2"": -3.0, ""3"": -4.0, ""4"": -2.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_minus_niche,valid_fraction,higher,5,-0.06363636363636363,-0.11515151515151519,-0.015151515151515138,"{""0"": -0.16666666666666674, ""1"": 0.0, ""2"": -0.07575757575757569, ""3"": 0.0, ""4"": -0.07575757575757569}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_minus_niche,tokens_used,lower,4,-3455.75,-3882.0,-2861.25,"{""1"": -2598.0, ""2"": -3651.0, ""3"": -3597.0, ""4"": -3977.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_minus_niche,token_budget_valid,higher,5,0.2,0.0,0.6,"{""0"": 1.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_minus_niche,learned_selector_test_loss,lower,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_minus_niche,selector_gain_vs_single,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_minus_niche,selector_seconds_per_instance,lower,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_minus_niche,oracle_gain_upper_bound,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_minus_niche,parent_improvements,higher,5,-3.0,-4.2,-1.8,"{""0"": -3.0, ""1"": -5.0, ""2"": -3.0, ""3"": -3.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_minus_niche,neighborhood_improvements,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_minus_niche,productive_collisions,higher,5,-2.0,-3.8,-0.6,"{""0"": -3.0, ""1"": -5.0, ""2"": -1.0, ""3"": -1.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_minus_niche,unproductive_collisions,lower,5,0.2,-1.6,1.8,"{""0"": 2.0, ""1"": 1.0, ""2"": -1.0, ""3"": 2.0, ""4"": -3.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_minus_niche,restarts,lower,5,4.2,4.0,4.6,"{""0"": 5.0, ""1"": 4.0, ""2"": 4.0, ""3"": 4.0, ""4"": 4.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_rr_minus_niche,validation_selected_test_loss,lower,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_rr_minus_niche,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_rr_minus_niche,common_gate_test_behavior_modes,higher,5,-1.4,-2.6,-0.2,"{""0"": 0.0, ""1"": 0.0, ""2"": -3.0, ""3"": -3.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_rr_minus_niche,common_gate_test_eligible_size,higher,5,-1.6,-2.8,-0.4,"{""0"": 0.0, ""1"": 0.0, ""2"": -3.0, ""3"": -3.0, ""4"": -2.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_rr_minus_niche,valid_fraction,higher,5,0.0696969696969697,0.018181818181818188,0.12121212121212122,"{""0"": 0.16666666666666663, ""1"": 0.0, ""2"": 0.09090909090909094, ""3"": 0.0, ""4"": 0.09090909090909094}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_rr_minus_niche,tokens_used,lower,4,-3547.5,-4171.5,-2923.5,"{""1"": -3251.0, ""2"": -2596.0, ""3"": -3963.0, ""4"": -4380.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_rr_minus_niche,token_budget_valid,higher,5,0.2,0.0,0.6,"{""0"": 1.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_rr_minus_niche,learned_selector_test_loss,lower,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_rr_minus_niche,selector_gain_vs_single,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_rr_minus_niche,selector_seconds_per_instance,lower,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_rr_minus_niche,oracle_gain_upper_bound,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_rr_minus_niche,parent_improvements,higher,5,-3.0,-4.2,-1.8,"{""0"": -3.0, ""1"": -5.0, ""2"": -3.0, ""3"": -3.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_rr_minus_niche,neighborhood_improvements,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_rr_minus_niche,productive_collisions,higher,5,-2.0,-3.8,-0.6,"{""0"": -3.0, ""1"": -5.0, ""2"": -1.0, ""3"": -1.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_rr_minus_niche,unproductive_collisions,lower,5,0.4,-1.2,2.4,"{""0"": 4.0, ""1"": 0.0, ""2"": -1.0, ""3"": 1.0, ""4"": -2.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_rr_minus_niche,restarts,lower,5,4.2,4.0,4.6,"{""0"": 5.0, ""1"": 4.0, ""2"": 4.0, ""3"": 4.0, ""4"": 4.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_rr_minus_niche,validation_selected_test_loss,lower,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_rr_minus_niche,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_rr_minus_niche,common_gate_test_behavior_modes,higher,5,-1.8,-3.2,-0.6,"{""0"": 0.0, ""1"": -1.0, ""2"": -3.0, ""3"": -4.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_rr_minus_niche,common_gate_test_eligible_size,higher,5,-2.0,-3.2,-0.8,"{""0"": 0.0, ""1"": -1.0, ""2"": -3.0, ""3"": -4.0, ""4"": -2.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_rr_minus_niche,valid_fraction,higher,5,0.0696969696969697,0.018181818181818188,0.12121212121212122,"{""0"": 0.16666666666666663, ""1"": 0.0, ""2"": 0.09090909090909094, ""3"": 0.0, ""4"": 0.09090909090909094}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_rr_minus_niche,tokens_used,lower,4,-3607.25,-4190.0,-2933.75,"{""1"": -2643.0, ""2"": -3806.0, ""3"": -3590.0, ""4"": -4390.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_rr_minus_niche,token_budget_valid,higher,5,0.2,0.0,0.6,"{""0"": 1.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_rr_minus_niche,learned_selector_test_loss,lower,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_rr_minus_niche,selector_gain_vs_single,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_rr_minus_niche,selector_seconds_per_instance,lower,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_rr_minus_niche,oracle_gain_upper_bound,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_rr_minus_niche,parent_improvements,higher,5,-3.0,-4.2,-1.8,"{""0"": -3.0, ""1"": -5.0, ""2"": -3.0, ""3"": -3.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_rr_minus_niche,neighborhood_improvements,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_rr_minus_niche,productive_collisions,higher,5,-2.0,-3.8,-0.6,"{""0"": -3.0, ""1"": -5.0, ""2"": -1.0, ""3"": -1.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_rr_minus_niche,unproductive_collisions,lower,5,1.0,-0.8,2.8,"{""0"": 4.0, ""1"": 1.0, ""2"": 0.0, ""3"": 2.0, ""4"": -2.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,relational_qp_rr_minus_niche,restarts,lower,5,4.2,4.0,4.6,"{""0"": 5.0, ""1"": 4.0, ""2"": 4.0, ""3"": 4.0, ""4"": 4.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_protection_main_effect,validation_selected_test_loss,lower,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,restart_correction_main_effect,validation_selected_test_loss,lower,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_by_restart_interaction,validation_selected_test_loss,lower,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_protection_main_effect,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,restart_correction_main_effect,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_by_restart_interaction,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_protection_main_effect,common_gate_test_behavior_modes,higher,5,-0.7,-1.2,-0.3,"{""0"": -0.5, ""1"": -0.5, ""2"": -1.5, ""3"": -1.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,restart_correction_main_effect,common_gate_test_behavior_modes,higher,5,-0.3,-0.9,0.2,"{""0"": -0.5, ""1"": 0.5, ""2"": -1.5, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_by_restart_interaction,common_gate_test_behavior_modes,higher,5,0.6,-0.4,1.8,"{""0"": 1.0, ""1"": -1.0, ""2"": 3.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_protection_main_effect,common_gate_test_eligible_size,higher,5,-0.7,-1.2,-0.3,"{""0"": -0.5, ""1"": -0.5, ""2"": -1.5, ""3"": -1.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,restart_correction_main_effect,common_gate_test_eligible_size,higher,5,-0.3,-0.9,0.2,"{""0"": -0.5, ""1"": 0.5, ""2"": -1.5, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_by_restart_interaction,common_gate_test_eligible_size,higher,5,0.6,-0.4,1.8,"{""0"": 1.0, ""1"": -1.0, ""2"": 3.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_protection_main_effect,valid_fraction,higher,5,-0.05,-0.11666666666666667,0.0,"{""0"": -0.16666666666666669, ""1"": 0.0, ""2"": -0.08333333333333331, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,restart_correction_main_effect,valid_fraction,higher,5,0.08333333333333333,0.016666666666666663,0.15,"{""0"": 0.16666666666666669, ""1"": 0.0, ""2"": 0.08333333333333331, ""3"": 0.0, ""4"": 0.16666666666666663}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_by_restart_interaction,valid_fraction,higher,5,0.1,0.0,0.23333333333333334,"{""0"": 0.33333333333333337, ""1"": 0.0, ""2"": 0.16666666666666663, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_protection_main_effect,tokens_used,lower,5,-443.9,-1140.2,95.0,"{""0"": -592.5, ""1"": 287.0, ""2"": -1757.0, ""3"": 58.0, ""4"": -215.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,restart_correction_main_effect,tokens_used,lower,5,-288.7,-606.4,145.1,"{""0"": 550.5, ""1"": -366.0, ""2"": -702.0, ""3"": -308.0, ""4"": -618.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_by_restart_interaction,tokens_used,lower,5,814.2,544.4,1121.8,"{""0"": 1295.0, ""1"": 642.0, ""2"": 1094.0, ""3"": 630.0, ""4"": 410.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_protection_main_effect,token_budget_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,restart_correction_main_effect,token_budget_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_by_restart_interaction,token_budget_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_protection_main_effect,learned_selector_test_loss,lower,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,restart_correction_main_effect,learned_selector_test_loss,lower,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_by_restart_interaction,learned_selector_test_loss,lower,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_protection_main_effect,selector_gain_vs_single,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,restart_correction_main_effect,selector_gain_vs_single,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_by_restart_interaction,selector_gain_vs_single,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_protection_main_effect,selector_seconds_per_instance,lower,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,restart_correction_main_effect,selector_seconds_per_instance,lower,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_by_restart_interaction,selector_seconds_per_instance,lower,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_protection_main_effect,oracle_gain_upper_bound,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,restart_correction_main_effect,oracle_gain_upper_bound,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_by_restart_interaction,oracle_gain_upper_bound,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_protection_main_effect,parent_improvements,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,restart_correction_main_effect,parent_improvements,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_by_restart_interaction,parent_improvements,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_protection_main_effect,neighborhood_improvements,higher,5,-0.1,-0.3,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": -0.5}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,restart_correction_main_effect,neighborhood_improvements,higher,5,-0.1,-0.3,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": -0.5}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_by_restart_interaction,neighborhood_improvements,higher,5,0.2,0.0,0.6,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 1.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_protection_main_effect,productive_collisions,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,restart_correction_main_effect,productive_collisions,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_by_restart_interaction,productive_collisions,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_protection_main_effect,unproductive_collisions,lower,5,0.4,-0.1,0.9,"{""0"": -0.5, ""1"": 0.5, ""2"": 1.0, ""3"": 1.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,restart_correction_main_effect,unproductive_collisions,lower,5,0.6,-0.1,1.2,"{""0"": 1.5, ""1"": -0.5, ""2"": 1.0, ""3"": 0.0, ""4"": 1.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_by_restart_interaction,unproductive_collisions,lower,5,0.4,0.0,0.8,"{""0"": 1.0, ""1"": 1.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_protection_main_effect,restarts,lower,5,0.2,0.0,0.4,"{""0"": 0.5, ""1"": 0.0, ""2"": 0.5, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,restart_correction_main_effect,restarts,lower,5,0.2,0.0,0.4,"{""0"": 0.5, ""1"": 0.0, ""2"": 0.5, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,binpack,tokens30000,quality_by_restart_interaction,restarts,lower,5,-0.4,-0.8,0.0,"{""0"": -1.0, ""1"": 0.0, ""2"": -1.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_minus_niche,validation_selected_test_loss,lower,5,-0.008481932378786958,-0.01813941437936001,0.0009441446943615678,"{""0"": -0.02296352413348067, ""1"": 0.0023603617359039195, ""2"": -0.02180649949635804, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_minus_niche,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_minus_niche,common_gate_test_behavior_modes,higher,5,-0.8,-2.4,0.4,"{""0"": 0.0, ""1"": 0.0, ""2"": 1.0, ""3"": -4.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_minus_niche,common_gate_test_eligible_size,higher,5,-0.2,-1.8,1.2,"{""0"": 2.0, ""1"": 1.0, ""2"": 0.0, ""3"": -3.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_minus_niche,valid_fraction,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_minus_niche,tokens_used,lower,5,7689.2,6912.8,8932.0,"{""0"": 7024.0, ""1"": 10088.0, ""2"": 6832.0, ""3"": 6938.0, ""4"": 7564.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_minus_niche,token_budget_valid,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_minus_niche,learned_selector_test_loss,lower,5,-0.01273548597513704,-0.026687462845488053,-0.0020466454643530015,"{""0"": -0.03832472142409728, ""1"": -0.003462001860888915, ""2"": -0.015001148094259502, ""3"": -0.010435448167553485, ""4"": 0.0035458896711139873}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_minus_niche,selector_gain_vs_single,higher,5,0.00425355359635008,-0.002976023709926444,0.011483130902626603,"{""0"": 0.015361197290616607, ""1"": 0.0058223635967928344, ""2"": -0.00680535140209854, ""3"": 0.010435448167553485, ""4"": -0.0035458896711139873}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_minus_niche,selector_seconds_per_instance,lower,5,0.00016580444385504555,-0.00023168166581955218,0.000587866664217371,"{""0"": -0.0005291527745106979, ""1"": -6.931111177740012e-05, ""2"": 0.0008098388853896824, ""3"": 0.0005791277766952082, ""4"": 3.851944347843528e-05}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_minus_niche,oracle_gain_upper_bound,higher,5,-0.004578105381294758,-0.009715377942956616,0.0011174507248561838,"{""0"": -0.012853803346120834, ""1"": 0.005308118673211792, ""2"": -0.00788272164052279, ""3"": -0.00500773983821029, ""4"": -0.0024543807548316685}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_minus_niche,parent_improvements,higher,5,-1.6,-3.2,-0.2,"{""0"": -1.0, ""1"": -3.0, ""2"": 1.0, ""3"": -4.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_minus_niche,neighborhood_improvements,higher,5,-0.4,-1.4,0.4,"{""0"": -2.0, ""1"": 0.0, ""2"": -1.0, ""3"": 1.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_minus_niche,productive_collisions,higher,5,-0.4,-1.4,0.4,"{""0"": -2.0, ""1"": 0.0, ""2"": -1.0, ""3"": 1.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_minus_niche,unproductive_collisions,lower,5,-1.2,-2.2,-0.4,"{""0"": -3.0, ""1"": -1.0, ""2"": 0.0, ""3"": -1.0, ""4"": -1.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_minus_niche,restarts,lower,5,4.2,4.0,4.6,"{""0"": 4.0, ""1"": 4.0, ""2"": 4.0, ""3"": 4.0, ""4"": 5.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_minus_niche,validation_selected_test_loss,lower,5,0.001714139664709087,-0.005463729063756186,0.008930343851905134,"{""0"": 0.006584722423177328, ""1"": -0.0009348159720316621, ""2"": 0.0, ""3"": -0.010989517256642198, ""4"": 0.013910309129041967}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_minus_niche,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_minus_niche,common_gate_test_behavior_modes,higher,5,-1.4,-3.2,0.6,"{""0"": 2.0, ""1"": 0.0, ""2"": -3.0, ""3"": -4.0, ""4"": -2.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_minus_niche,common_gate_test_eligible_size,higher,5,-1.4,-3.8,1.0,"{""0"": 2.0, ""1"": 2.0, ""2"": -4.0, ""3"": -4.0, ""4"": -3.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_minus_niche,valid_fraction,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_minus_niche,tokens_used,lower,5,7749.2,6304.2,9029.6,"{""0"": 9717.0, ""1"": 7868.0, ""2"": 5180.0, ""3"": 7058.0, ""4"": 8923.0}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_minus_niche,token_budget_valid,higher,0,,,,{}
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_minus_niche,learned_selector_test_loss,lower,5,-0.0036223444340541993,-0.019345628347790016,0.01026343024085435,"{""0"": -0.012396647414336708, ""1"": -0.000528869324355731, ""2"": 0.008996152763063509, ""3"": -0.031109215695892298, ""4"": 0.016926857501250232}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_minus_niche,selector_gain_vs_single,higher,5,0.005336484098763283,-0.004886269783643896,0.015559237981170463,"{""0"": 0.018981369837514035, ""1"": -0.00040594664767593103, ""2"": -0.008996152763063509, ""3"": 0.020119698439250086, ""4"": -0.003016548372208265}"
alibaba-token-plan-cn,qwen3.7-plus,tsp,slots8,relational_qp_minus_niche,selector_seconds_per_instance,lower,5,-0.00035941277811717663,-0.000764349445105634,2.8380554997258684e-05,"{""0"": -0.000381652776721037, ""1"": -0.0005518472236063746, ""2"": -1.4541667446287118e-05, ""3"": -0.0010851194448251694, ""4"": 0.00023609722201298504}"
